361.300535	30.848713	-291.305408
360.944051	30.848713	-291.305408
360.586716	30.848713	-291.305408
360.244248	30.848713	-291.305408
359.900895	30.848713	-291.305408
359.565306	30.848713	-291.305408
359.249655	30.848713	-291.305408
358.935047	30.848713	-291.305408
358.620647	30.848713	-291.305408
358.316412	30.848713	-291.305408
358.016595	30.848713	-291.305408
357.738201	30.848713	-291.305408
357.458846	30.848713	-291.305408
357.179681	30.848713	-291.305408
356.986647	30.848713	-291.305408
356.83109	30.848713	-291.305408
356.830841	30.848713	-291.305408
356.830841	30.848713	-291.305408
356.693409	30.848713	-291.305408
356.555836	30.848713	-291.305408
356.410355	30.848713	-291.305408
356.276664	30.848713	-291.305408
356.276451	30.848713	-291.305408
356.27645	30.848713	-291.305408
356.27645	30.848713	-291.305408
356.27645	30.848713	-291.305408
356.27645	30.848713	-291.305408
356.27645	30.848713	-291.305408
356.27645	30.848713	-291.305408
356.27645	30.848713	-291.305408
356.107866	30.848713	-291.305408
356.107597	30.848713	-291.305408
355.776837	30.797016	-291.305408
355.4455	30.74501	-291.305408
355.181435	30.697164	-291.305408
354.891037	30.642127	-291.305408
354.566798	30.58037	-291.305408
354.26696	30.518856	-291.305408
353.913798	30.447274	-291.305408
353.54384	30.371047	-291.305408
353.173681	30.294314	-291.305408
352.794874	30.215399	-291.305408
352.396342	30.131436	-291.305408
351.986894	30.044378	-291.305408
351.555969	29.951777	-291.305408
351.101888	29.852013	-291.305408
350.69061	29.755729	-291.305408
350.257379	29.655749	-291.305408
349.829455	29.554007	-291.305408
349.420271	29.451842	-290.797341
348.990554	29.343665	-290.262875
348.552018	29.231376	-289.708991
348.117831	29.118572	-289.154743
347.715795	29.007566	-288.593717
347.319337	28.89572	-288.028052
346.905806	28.780281	-287.455896
346.514199	28.665433	-286.876372
346.140462	28.551038	-286.291819
345.765561	28.435482	-285.706295
345.399814	28.319665	-285.117778
345.07005	28.206217	-284.522861
344.790799	28.101111	-283.954491
344.534909	27.999053	-283.394366
344.312536	27.900935	-282.839811
344.118962	27.805916	-282.287889
