436.136362	48.041476	-284.108907
436.742525	47.732913	-284.108907
437.300307	47.424959	-284.108907
437.858186	47.113037	-284.108907
438.378431	46.863766	-284.108907
438.911427	46.863383	-284.108907
439.400667	46.863383	-284.108907
439.907893	46.863383	-284.108907
440.440936	46.863383	-284.108907
440.919918	46.863383	-284.108907
441.419962	46.863383	-284.108907
441.875095	46.863383	-284.108907
442.294458	46.863383	-284.108907
442.713857	46.863383	-284.108907
443.120109	46.863383	-284.512466
443.492406	46.863383	-284.919212
443.861032	46.863383	-285.340289
444.208473	46.863383	-285.791569
444.550747	46.863383	-286.240073
444.850201	46.863383	-286.732684
445.15086	46.656155	-287.22552
445.442318	46.655837	-287.729259
445.743488	46.655837	-288.272632
446.023209	46.655837	-288.805419
446.291613	46.655837	-289.324581
446.561495	46.655837	-289.843935
446.84786	46.655837	-290.362453
447.115314	46.655837	-290.870362
447.357846	46.655837	-291.352832
447.609789	46.655837	-291.859867
447.82311	46.655837	-292.358083
447.866922	46.655837	-292.778799
447.912463	46.655837	-293.199647
447.967046	46.655837	-293.683048
448.015702	46.655837	-294.094183
448.069103	46.655837	-294.52854
448.121282	46.655837	-294.93675
448.175354	46.655837	-295.345138
448.225052	46.655837	-295.345546
448.268445	46.655837	-295.345546
448.310806	46.655837	-295.345546
448.354088	46.655837	-295.345546
448.397391	46.655837	-295.345546
448.279552	46.655837	-295.345546
448.158456	46.655837	-295.345546
448.203985	46.655837	-295.345546
448.082876	46.655837	-295.345546
447.95627	46.655837	-295.345546
447.825566	46.655837	-295.345546
447.694829	46.655837	-295.345546
447.567164	46.655837	-295.345546
447.449741	46.655837	-295.345546
447.324274	46.655837	-295.345546
447.18891	46.655837	-295.345546
447.231026	46.655837	-295.345546
447.27398	46.452627	-295.345546
447.274049	46.223423	-295.345546
447.113507	45.91967	-295.345546
447.113251	45.610525	-295.345546
447.113251	45.299239	-295.345546
447.113251	44.988161	-295.345546
447.113251	44.657317	-295.345546
447.113251	44.290364	-295.345546
447.113251	43.914355	-295.345546
447.113251	43.391587	-295.345546
447.113251	42.872629	-295.345546
447.113251	42.48041	-295.345546
447.113251	41.940339	-295.345546
447.113251	41.400415	-295.345546
447.113251	40.729828	-295.345546
447.113251	40.014218	-295.345546
447.113251	39.327932	-295.345546
447.113251	38.832733	-295.345546
447.113251	38.483446	-295.345546
447.113251	38.060295	-295.345546
447.113251	37.4882		-295.345546
447.113251	36.918035	-295.345546
447.113251	36.317607	-295.345546
446.923563	35.592392	-295.345546
446.707714	34.846421	-295.345546
446.530154	34.100588	-295.345546
446.353691	33.37147	-295.345546
446.160363	32.811943	-295.345546
445.904673	32.375178	-295.345546
445.534937	31.854926	-295.345546
445.167161	31.3343		-295.345546
444.799921	30.718894	-295.345546
444.450481	30.08304	-295.345546
444.161985	29.481512	-295.345546
443.956504	29.099691	-295.345546
443.662913	28.663568	-295.345546
443.36664	28.134782	-295.345546
443.12106	27.605784	-295.345546
442.876103	27.013473	-295.345546
442.679567	26.363263	-295.345546
442.524788	25.843878	-295.345546
442.368415	25.30496	-295.345546
442.22391	24.766126	-295.345546
